alpha,base_optimizer,batch_size,best_epoch,best_model_path,best_test_accuracy_at_best_val,best_test_loss_at_best_val,best_test_macro_f1_at_best_val,best_val_accuracy,best_val_loss,best_val_macro_f1,beta,dataset_name,device,exp_dir,final_model_path,final_test_accuracy,final_test_confidence,final_test_loss,final_test_macro_f1,final_test_micro_f1,final_test_weighted_f1,final_train_accuracy,final_train_loss,final_train_macro_f1,final_val_accuracy,final_val_confidence,final_val_loss,final_val_macro_f1,final_val_micro_f1,final_val_weighted_f1,gpu_id,grad_clip_norm,history_path,initial_model_path,job_id,log_path,lr,mean_epoch_time,mean_fractional_applied_params,mean_grad_norm,mean_nonfinite_grad_tensors,mean_throughput,mix_lambda,mode,model_family,model_loader,model_name,model_path,num_labels,num_params,run_id,scenario_name,seed,seq_len,start_epoch,status,target,target_param_count,target_preview,target_tensor_count,task_type,test_size,tokenized_test_pt,tokenized_train_pt,total_nonfinite_test_loss_batches,total_nonfinite_train_loss_batches,total_nonfinite_val_loss_batches,total_time_sec,train_full_size,train_size,trainable_params,trainable_params_after_scope,trainable_scope,use_amp,val_size,weight_decay
0.6,adamw,32,5,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/bert_tiny/emb_replace_a060/run_0/best_model.pt,0.5690387487411499,1.9361670802896858,0.5131199193894799,0.5534924864768982,1.9382209808398516,0.4964044161685095,0.9,20newsgroups,cuda:0,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/bert_tiny/emb_replace_a060/run_0,,0.5690387487411499,0.20185650667483288,1.9361670802896858,0.5131199193894799,0.5690387679230262,0.5314300488000271,0.6030639410018921,1.9359427074031348,0.5492669197082768,0.5534924864768982,0.20148436903004938,1.9382209808398516,0.4964044161685095,0.5534924845264668,0.5200255053553112,0,1.0,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/bert_tiny/emb_replace_a060/run_0/history.json,,536,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/bert_tiny/emb_replace_a060/run_0/log.txt,2e-05,26.649576330184935,5.0,0.7374607211421483,0.0,433.58397229479317,1.0,replace,bert,bert_forced,bert_tiny,/home/user/fractional_unlearning/hf_models/bert_tiny,20,4388500,0,emb_replace_a060,578,128,1,trained,embeddings,3972864,bert.embeddings.word_embeddings.weight; bert.embeddings.position_embeddings.weight; bert.embeddings.token_type_embeddings.weight; bert.embeddings.LayerNorm.weight; bert.embeddings.LayerNorm.bias,5,topic_classification,7532,/home/user/fractional_unlearning/real_text_datasets/tokenized_pt/20newsgroups/bert_tiny/test.pt,/home/user/fractional_unlearning/real_text_datasets/tokenized_pt/20newsgroups/bert_tiny/train.pt,0,0,0,133.40237975120544,11314,10183,4388500,4388500,all,True,1131,0.01
0.6,adamw,32,5,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/bert_tiny/emb_replace_a060/run_1/best_model.pt,0.526287853717804,1.9623869148518769,0.4748671253848533,0.5658708810806274,1.9278811616880718,0.5143938227371819,0.9,20newsgroups,cuda:0,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/bert_tiny/emb_replace_a060/run_1,,0.526287853717804,0.1960612001788787,1.9623869148518769,0.4748671253848533,0.5262878385549964,0.49031840226435647,0.5685946941375732,1.9679738711973638,0.5140319722302932,0.5658708810806274,0.1977773610729754,1.9278811616880718,0.5143938227371819,0.5658709106979964,0.5312412625518089,0,1.0,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/bert_tiny/emb_replace_a060/run_1/history.json,,537,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/bert_tiny/emb_replace_a060/run_1/log.txt,2e-05,25.403643894195557,5.0,0.7473740018133948,0.0,500.7653892396003,1.0,replace,bert,bert_forced,bert_tiny,/home/user/fractional_unlearning/hf_models/bert_tiny,20,4388500,1,emb_replace_a060,579,128,1,trained,embeddings,3972864,bert.embeddings.word_embeddings.weight; bert.embeddings.position_embeddings.weight; bert.embeddings.token_type_embeddings.weight; bert.embeddings.LayerNorm.weight; bert.embeddings.LayerNorm.bias,5,topic_classification,7532,/home/user/fractional_unlearning/real_text_datasets/tokenized_pt/20newsgroups/bert_tiny/test.pt,/home/user/fractional_unlearning/real_text_datasets/tokenized_pt/20newsgroups/bert_tiny/train.pt,0,0,0,127.17220854759216,11314,10183,4388500,4388500,all,True,1131,0.01
0.6,adamw,32,5,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/bert_tiny/emb_replace_a060/run_2/best_model.pt,0.5446096658706665,1.9766898862997775,0.49446241808040153,0.587975263595581,1.9437621751788652,0.5388407879134874,0.9,20newsgroups,cuda:0,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/bert_tiny/emb_replace_a060/run_2,,0.5446096658706665,0.1953986096559404,1.9766898862997775,0.49446241808040153,0.5446096654270092,0.5111348866163965,0.5857802033424377,1.9859330597600944,0.5351538300254546,0.587975263595581,0.1976909881983048,1.9437621751788652,0.5388407879134874,0.5879752431471564,0.5550655142481845,0,1.0,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/bert_tiny/emb_replace_a060/run_2/history.json,,538,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/bert_tiny/emb_replace_a060/run_2/log.txt,2e-05,26.61893744468689,5.0,0.7385350290645526,0.0,396.51361287019574,1.0,replace,bert,bert_forced,bert_tiny,/home/user/fractional_unlearning/hf_models/bert_tiny,20,4388500,2,emb_replace_a060,580,128,1,trained,embeddings,3972864,bert.embeddings.word_embeddings.weight; bert.embeddings.position_embeddings.weight; bert.embeddings.token_type_embeddings.weight; bert.embeddings.LayerNorm.weight; bert.embeddings.LayerNorm.bias,5,topic_classification,7532,/home/user/fractional_unlearning/real_text_datasets/tokenized_pt/20newsgroups/bert_tiny/test.pt,/home/user/fractional_unlearning/real_text_datasets/tokenized_pt/20newsgroups/bert_tiny/train.pt,0,0,0,133.24217534065247,11314,10183,4388500,4388500,all,True,1131,0.01
0.6,adamw,32,5,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/bert_tiny/emb_replace_a060/run_3/best_model.pt,0.5958576798439026,1.950812341302111,0.5607358348619176,0.6410256624221802,1.8968284600187886,0.5962475882968363,0.9,20newsgroups,cuda:0,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/bert_tiny/emb_replace_a060/run_3,,0.5958576798439026,0.19467641366522045,1.950812341302111,0.5607358348619176,0.5958576739240883,0.577940772467927,0.6179907917976379,1.9671845078807817,0.5857876576165915,0.6410256624221802,0.19657395773498912,1.8968284600187886,0.5962475882968363,0.6410256410251405,0.6232752159548087,0,1.0,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/bert_tiny/emb_replace_a060/run_3/history.json,,539,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/bert_tiny/emb_replace_a060/run_3/log.txt,2e-05,28.662141704559325,5.0,0.7392803036405221,0.0,359.281353005076,1.0,replace,bert,bert_forced,bert_tiny,/home/user/fractional_unlearning/hf_models/bert_tiny,20,4388500,3,emb_replace_a060,581,128,1,trained,embeddings,3972864,bert.embeddings.word_embeddings.weight; bert.embeddings.position_embeddings.weight; bert.embeddings.token_type_embeddings.weight; bert.embeddings.LayerNorm.weight; bert.embeddings.LayerNorm.bias,5,topic_classification,7532,/home/user/fractional_unlearning/real_text_datasets/tokenized_pt/20newsgroups/bert_tiny/test.pt,/home/user/fractional_unlearning/real_text_datasets/tokenized_pt/20newsgroups/bert_tiny/train.pt,0,0,0,143.4589717388153,11314,10183,4388500,4388500,all,True,1131,0.01
0.6,adamw,32,5,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/bert_tiny/emb_replace_a060/run_4/best_model.pt,0.5917419195175171,1.8977306850780784,0.5522680284632265,0.587975263595581,1.9023152559231489,0.5521188064089131,0.9,20newsgroups,cuda:0,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/bert_tiny/emb_replace_a060/run_4,,0.5917419195175171,0.212417056379455,1.8977306850780784,0.5522680284632265,0.591741901220955,0.5695385950772199,0.6423450708389282,1.9037574304059788,0.6014235336153375,0.587975263595581,0.21165061228892953,1.9023152559231489,0.5521188064089131,0.5879752431471564,0.5659951831696077,0,1.0,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/bert_tiny/emb_replace_a060/run_4/history.json,,540,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/bert_tiny/emb_replace_a060/run_4/log.txt,2e-05,28.707742118835448,5.0,0.7410416962742413,0.0,359.0342428455263,1.0,replace,bert,bert_forced,bert_tiny,/home/user/fractional_unlearning/hf_models/bert_tiny,20,4388500,4,emb_replace_a060,582,128,1,trained,embeddings,3972864,bert.embeddings.word_embeddings.weight; bert.embeddings.position_embeddings.weight; bert.embeddings.token_type_embeddings.weight; bert.embeddings.LayerNorm.weight; bert.embeddings.LayerNorm.bias,5,topic_classification,7532,/home/user/fractional_unlearning/real_text_datasets/tokenized_pt/20newsgroups/bert_tiny/test.pt,/home/user/fractional_unlearning/real_text_datasets/tokenized_pt/20newsgroups/bert_tiny/train.pt,0,0,0,143.6874086856842,11314,10183,4388500,4388500,all,True,1131,0.01
0.7,adamw,32,5,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/bert_tiny/emb_replace_a070/run_0/best_model.pt,0.5682421922683716,1.9187950422582762,0.5276898915857249,0.5641025900840759,1.895231076092134,0.5245454154798116,0.9,20newsgroups,cuda:0,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/bert_tiny/emb_replace_a070/run_0,,0.5682421922683716,0.20354543242502643,1.9187950422582762,0.5276898915857249,0.5682421667546778,0.5441317798985129,0.6026711463928223,1.9280494105941148,0.5608629919030836,0.5641025900840759,0.20380375029026776,1.895231076092134,0.5245454154798116,0.5641025641020636,0.5408533286789214,0,1.0,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/bert_tiny/emb_replace_a070/run_0/history.json,,541,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/bert_tiny/emb_replace_a070/run_0/log.txt,2e-05,27.054784965515136,5.0,0.7482898716911209,0.0,378.791739667531,1.0,replace,bert,bert_forced,bert_tiny,/home/user/fractional_unlearning/hf_models/bert_tiny,20,4388500,0,emb_replace_a070,583,128,1,trained,embeddings,3972864,bert.embeddings.word_embeddings.weight; bert.embeddings.position_embeddings.weight; bert.embeddings.token_type_embeddings.weight; bert.embeddings.LayerNorm.weight; bert.embeddings.LayerNorm.bias,5,topic_classification,7532,/home/user/fractional_unlearning/real_text_datasets/tokenized_pt/20newsgroups/bert_tiny/test.pt,/home/user/fractional_unlearning/real_text_datasets/tokenized_pt/20newsgroups/bert_tiny/train.pt,0,0,0,135.41246604919434,11314,10183,4388500,4388500,all,True,1131,0.01
0.7,adamw,32,5,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/bert_tiny/emb_replace_a070/run_1/best_model.pt,0.5463356375694275,2.012842859983824,0.49863975474039346,0.5676392316818237,1.9769700488403348,0.5154096188583953,0.9,20newsgroups,cuda:0,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/bert_tiny/emb_replace_a070/run_1,,0.5463356375694275,0.1882963722459952,2.012842859983824,0.49863975474039346,0.5463356346250974,0.5155112516438446,0.5843071937561035,2.0024690737275237,0.5336401286576178,0.5676392316818237,0.1910639580744331,1.9769700488403348,0.5154096188583953,0.5676392572939292,0.539051958844709,0,1.0,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/bert_tiny/emb_replace_a070/run_1/history.json,,542,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/bert_tiny/emb_replace_a070/run_1/log.txt,2e-05,26.221033096313477,5.0,0.7329529983751873,0.0,525.6588765726649,1.0,replace,bert,bert_forced,bert_tiny,/home/user/fractional_unlearning/hf_models/bert_tiny,20,4388500,1,emb_replace_a070,584,128,1,trained,embeddings,3972864,bert.embeddings.word_embeddings.weight; bert.embeddings.position_embeddings.weight; bert.embeddings.token_type_embeddings.weight; bert.embeddings.LayerNorm.weight; bert.embeddings.LayerNorm.bias,5,topic_classification,7532,/home/user/fractional_unlearning/real_text_datasets/tokenized_pt/20newsgroups/bert_tiny/test.pt,/home/user/fractional_unlearning/real_text_datasets/tokenized_pt/20newsgroups/bert_tiny/train.pt,0,0,0,131.25787043571472,11314,10183,4388500,4388500,all,True,1131,0.01
0.7,adamw,32,5,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/bert_tiny/emb_replace_a070/run_2/best_model.pt,0.5685076713562012,1.9324676951891049,0.5321336676591908,0.5968169569969177,1.8871876029816483,0.5548966643572877,0.9,20newsgroups,cuda:0,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/bert_tiny/emb_replace_a070/run_2,,0.5685076713562012,0.20145935659008463,1.9324676951891049,0.5321336676591908,0.5685077004774606,0.5487341776967921,0.6009034514427185,1.9438045965504882,0.5674802450102054,0.5968169569969177,0.2055638012477089,1.8871876029816483,0.5548966643572877,0.5968169761268204,0.5830122403620072,0,1.0,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/bert_tiny/emb_replace_a070/run_2/history.json,,543,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/bert_tiny/emb_replace_a070/run_2/log.txt,2e-05,29.480632162094118,5.0,0.7329196814288389,0.0,368.02640739623274,1.0,replace,bert,bert_forced,bert_tiny,/home/user/fractional_unlearning/hf_models/bert_tiny,20,4388500,2,emb_replace_a070,585,128,1,trained,embeddings,3972864,bert.embeddings.word_embeddings.weight; bert.embeddings.position_embeddings.weight; bert.embeddings.token_type_embeddings.weight; bert.embeddings.LayerNorm.weight; bert.embeddings.LayerNorm.bias,5,topic_classification,7532,/home/user/fractional_unlearning/real_text_datasets/tokenized_pt/20newsgroups/bert_tiny/test.pt,/home/user/fractional_unlearning/real_text_datasets/tokenized_pt/20newsgroups/bert_tiny/train.pt,0,0,0,147.56253480911255,11314,10183,4388500,4388500,all,True,1131,0.01
0.7,adamw,32,5,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/bert_tiny/emb_replace_a070/run_3/best_model.pt,0.583244800567627,1.9572143229916572,0.5540977099933185,0.6083112359046936,1.90586662766788,0.5748505332702203,0.9,20newsgroups,cuda:0,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/bert_tiny/emb_replace_a070/run_3,,0.583244800567627,0.19258773864993248,1.9572143229916572,0.5540977099933185,0.5832448220919056,0.5703763598870405,0.637631356716156,1.9619711237830333,0.6075938228820038,0.6083112359046936,0.19555259952494572,1.90586662766788,0.5748505332702203,0.6083112290003836,0.5910199758003928,0,1.0,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/bert_tiny/emb_replace_a070/run_3/history.json,,544,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/bert_tiny/emb_replace_a070/run_3/log.txt,2e-05,32.09864172935486,5.0,0.7381532760775149,0.0,318.1316498085697,1.0,replace,bert,bert_forced,bert_tiny,/home/user/fractional_unlearning/hf_models/bert_tiny,20,4388500,3,emb_replace_a070,586,128,1,trained,embeddings,3972864,bert.embeddings.word_embeddings.weight; bert.embeddings.position_embeddings.weight; bert.embeddings.token_type_embeddings.weight; bert.embeddings.LayerNorm.weight; bert.embeddings.LayerNorm.bias,5,topic_classification,7532,/home/user/fractional_unlearning/real_text_datasets/tokenized_pt/20newsgroups/bert_tiny/test.pt,/home/user/fractional_unlearning/real_text_datasets/tokenized_pt/20newsgroups/bert_tiny/train.pt,0,0,0,160.67413449287415,11314,10183,4388500,4388500,all,True,1131,0.01
0.7,adamw,32,5,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/bert_tiny/emb_replace_a070/run_4/best_model.pt,0.5443441271781921,1.9724901618314308,0.500023601604618,0.5419982075691223,1.9533926690183416,0.5016488791046542,0.9,20newsgroups,cuda:0,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/bert_tiny/emb_replace_a070/run_4,,0.5443441271781921,0.1949335597514853,1.9724901618314308,0.500023601604618,0.5443441317042264,0.5163578295207127,0.5996268391609192,1.9676510674726584,0.5561959271754637,0.5419982075691223,0.19461711311003047,1.9533926690183416,0.5016488791046542,0.5419982316529036,0.5166323402541709,0,1.0,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/bert_tiny/emb_replace_a070/run_4/history.json,,545,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/bert_tiny/emb_replace_a070/run_4/log.txt,2e-05,31.63920650482178,5.0,0.7394424557613162,0.0,322.3497412210639,1.0,replace,bert,bert_forced,bert_tiny,/home/user/fractional_unlearning/hf_models/bert_tiny,20,4388500,4,emb_replace_a070,587,128,1,trained,embeddings,3972864,bert.embeddings.word_embeddings.weight; bert.embeddings.position_embeddings.weight; bert.embeddings.token_type_embeddings.weight; bert.embeddings.LayerNorm.weight; bert.embeddings.LayerNorm.bias,5,topic_classification,7532,/home/user/fractional_unlearning/real_text_datasets/tokenized_pt/20newsgroups/bert_tiny/test.pt,/home/user/fractional_unlearning/real_text_datasets/tokenized_pt/20newsgroups/bert_tiny/train.pt,0,0,0,158.36059474945068,11314,10183,4388500,4388500,all,True,1131,0.01
0.8,adamw,32,5,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/bert_tiny/emb_replace_a080/run_0/best_model.pt,0.5574880242347717,1.9994610235277035,0.5197914618553175,0.5826702117919922,1.9623181575383895,0.5465027552090767,0.9,20newsgroups,cuda:0,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/bert_tiny/emb_replace_a080/run_0,,0.5574880242347717,0.18673795179933295,1.9994610235277035,0.5197914618553175,0.5574880509819746,0.5348819049628846,0.6031621098518372,2.005181736741473,0.5646577626198636,0.5826702117919922,0.1854113339323791,1.9623181575383895,0.5465027552090767,0.582670203359358,0.5626960359711488,0,1.0,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/bert_tiny/emb_replace_a080/run_0/history.json,,546,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/bert_tiny/emb_replace_a080/run_0/log.txt,2e-05,30.534957885742188,5.0,0.7350305097511177,0.0,336.8795668064548,1.0,replace,bert,bert_forced,bert_tiny,/home/user/fractional_unlearning/hf_models/bert_tiny,20,4388500,0,emb_replace_a080,588,128,1,trained,embeddings,3972864,bert.embeddings.word_embeddings.weight; bert.embeddings.position_embeddings.weight; bert.embeddings.token_type_embeddings.weight; bert.embeddings.LayerNorm.weight; bert.embeddings.LayerNorm.bias,5,topic_classification,7532,/home/user/fractional_unlearning/real_text_datasets/tokenized_pt/20newsgroups/bert_tiny/test.pt,/home/user/fractional_unlearning/real_text_datasets/tokenized_pt/20newsgroups/bert_tiny/train.pt,0,0,0,152.83609628677368,11314,10183,4388500,4388500,all,True,1131,0.01
0.8,adamw,32,5,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/bert_tiny/emb_replace_a080/run_1/best_model.pt,0.5541688799858093,1.939826142768941,0.5075288866483276,0.5862069129943848,1.8889080288134035,0.5375666104783736,0.9,20newsgroups,cuda:0,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/bert_tiny/emb_replace_a080/run_1,,0.5541688799858093,0.2048015720465686,1.939826142768941,0.5075288866483276,0.5541688794471897,0.52494751322605,0.611312985420227,1.9401874888286275,0.562624821005898,0.5862069129943848,0.20826173903771358,1.8889080288134035,0.5375666104783736,0.5862068965512236,0.5625744631908041,0,1.0,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/bert_tiny/emb_replace_a080/run_1/history.json,,547,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/bert_tiny/emb_replace_a080/run_1/log.txt,2e-05,31.023681020736696,5.0,0.7261752647559863,0.0,382.3142971298826,1.0,replace,bert,bert_forced,bert_tiny,/home/user/fractional_unlearning/hf_models/bert_tiny,20,4388500,1,emb_replace_a080,589,128,1,trained,embeddings,3972864,bert.embeddings.word_embeddings.weight; bert.embeddings.position_embeddings.weight; bert.embeddings.token_type_embeddings.weight; bert.embeddings.LayerNorm.weight; bert.embeddings.LayerNorm.bias,5,topic_classification,7532,/home/user/fractional_unlearning/real_text_datasets/tokenized_pt/20newsgroups/bert_tiny/test.pt,/home/user/fractional_unlearning/real_text_datasets/tokenized_pt/20newsgroups/bert_tiny/train.pt,0,0,0,155.3051838874817,11314,10183,4388500,4388500,all,True,1131,0.01
0.8,adamw,32,5,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/bert_tiny/emb_replace_a080/run_2/best_model.pt,0.5242963433265686,1.9912191057103907,0.4849552829586167,0.5579133629798889,1.9460231195394178,0.5240720230684385,0.9,20newsgroups,cuda:0,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/bert_tiny/emb_replace_a080/run_2,,0.5242963433265686,0.18736135845670532,1.9912191057103907,0.4849552829586167,0.5242963356341255,0.5004471362127999,0.5461062788963318,2.00665976691431,0.507227591147352,0.5579133629798889,0.19083980034137593,1.9460231195394178,0.5240720230684385,0.5579133510162988,0.5397592717732669,0,1.0,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/bert_tiny/emb_replace_a080/run_2/history.json,,548,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/bert_tiny/emb_replace_a080/run_2/log.txt,2e-05,29.616340494155885,5.0,0.7408807855503765,0.0,455.2217694937802,1.0,replace,bert,bert_forced,bert_tiny,/home/user/fractional_unlearning/hf_models/bert_tiny,20,4388500,2,emb_replace_a080,590,128,1,trained,embeddings,3972864,bert.embeddings.word_embeddings.weight; bert.embeddings.position_embeddings.weight; bert.embeddings.token_type_embeddings.weight; bert.embeddings.LayerNorm.weight; bert.embeddings.LayerNorm.bias,5,topic_classification,7532,/home/user/fractional_unlearning/real_text_datasets/tokenized_pt/20newsgroups/bert_tiny/test.pt,/home/user/fractional_unlearning/real_text_datasets/tokenized_pt/20newsgroups/bert_tiny/train.pt,0,0,0,148.28472590446472,11314,10183,4388500,4388500,all,True,1131,0.01
0.8,adamw,32,5,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/bert_tiny/emb_replace_a080/run_3/best_model.pt,0.5544344186782837,1.9439511210501859,0.5088794477950601,0.5977011322975159,1.861372160342391,0.5383854294518524,0.9,20newsgroups,cuda:0,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/bert_tiny/emb_replace_a080/run_3,,0.5544344186782837,0.2040787232536239,1.9439511210501859,0.5088794477950601,0.5544344131699726,0.5253386096407373,0.6049298048019409,1.938994237508683,0.5581892511498168,0.5977011322975159,0.20803884190863786,1.861372160342391,0.5383854294518524,0.5977011494247868,0.5616849316024302,0,1.0,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/bert_tiny/emb_replace_a080/run_3/history.json,,549,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/bert_tiny/emb_replace_a080/run_3/log.txt,2e-05,28.035337114334105,5.0,0.7271360097888874,0.0,370.3620094917787,1.0,replace,bert,bert_forced,bert_tiny,/home/user/fractional_unlearning/hf_models/bert_tiny,20,4388500,3,emb_replace_a080,591,128,1,trained,embeddings,3972864,bert.embeddings.word_embeddings.weight; bert.embeddings.position_embeddings.weight; bert.embeddings.token_type_embeddings.weight; bert.embeddings.LayerNorm.weight; bert.embeddings.LayerNorm.bias,5,topic_classification,7532,/home/user/fractional_unlearning/real_text_datasets/tokenized_pt/20newsgroups/bert_tiny/test.pt,/home/user/fractional_unlearning/real_text_datasets/tokenized_pt/20newsgroups/bert_tiny/train.pt,0,0,0,140.32443594932556,11314,10183,4388500,4388500,all,True,1131,0.01
0.8,adamw,32,5,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/bert_tiny/emb_replace_a080/run_4/best_model.pt,0.5146043300628662,1.9983312087811123,0.4654824228010165,0.5729442834854126,1.943283391357206,0.5190021511856331,0.9,20newsgroups,cuda:0,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/bert_tiny/emb_replace_a080/run_4,,0.5146043300628662,0.18467661021430634,1.9983312087811123,0.4654824228010165,0.5146043547525535,0.4786716157901546,0.5500343441963196,2.0138875569269863,0.5014253898474309,0.5729442834854126,0.18954372290064023,1.943283391357206,0.5190021511856331,0.5729442970817276,0.5349026758466099,0,1.0,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/bert_tiny/emb_replace_a080/run_4/history.json,,550,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/bert_tiny/emb_replace_a080/run_4/log.txt,2e-05,29.190218210220337,5.0,0.7359344196157499,0.0,353.6981245729043,1.0,replace,bert,bert_forced,bert_tiny,/home/user/fractional_unlearning/hf_models/bert_tiny,20,4388500,4,emb_replace_a080,592,128,1,trained,embeddings,3972864,bert.embeddings.word_embeddings.weight; bert.embeddings.position_embeddings.weight; bert.embeddings.token_type_embeddings.weight; bert.embeddings.LayerNorm.weight; bert.embeddings.LayerNorm.bias,5,topic_classification,7532,/home/user/fractional_unlearning/real_text_datasets/tokenized_pt/20newsgroups/bert_tiny/test.pt,/home/user/fractional_unlearning/real_text_datasets/tokenized_pt/20newsgroups/bert_tiny/train.pt,0,0,0,146.0988359451294,11314,10183,4388500,4388500,all,True,1131,0.01
0.9,adamw,32,5,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/bert_tiny/emb_replace_a090/run_0/best_model.pt,0.5537706017494202,1.9186234436830307,0.512238722265126,0.5915119647979736,1.8827650102232538,0.5531671607884026,0.9,20newsgroups,cuda:0,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/bert_tiny/emb_replace_a090/run_0,,0.5537706017494202,0.20927040278120237,1.9186234436830307,0.512238722265126,0.5537705788630155,0.5283943047840285,0.5777275562286377,1.9202689896231138,0.5334488931599923,0.5915119647979736,0.2099721391679543,1.8827650102232538,0.5531671607884026,0.591511936339022,0.5699381961421419,0,1.0,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/bert_tiny/emb_replace_a090/run_0/history.json,,551,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/bert_tiny/emb_replace_a090/run_0/log.txt,2e-05,29.159593248367308,5.0,0.7371412276127238,0.0,354.0184164676628,1.0,replace,bert,bert_forced,bert_tiny,/home/user/fractional_unlearning/hf_models/bert_tiny,20,4388500,0,emb_replace_a090,593,128,1,trained,embeddings,3972864,bert.embeddings.word_embeddings.weight; bert.embeddings.position_embeddings.weight; bert.embeddings.token_type_embeddings.weight; bert.embeddings.LayerNorm.weight; bert.embeddings.LayerNorm.bias,5,topic_classification,7532,/home/user/fractional_unlearning/real_text_datasets/tokenized_pt/20newsgroups/bert_tiny/test.pt,/home/user/fractional_unlearning/real_text_datasets/tokenized_pt/20newsgroups/bert_tiny/train.pt,0,0,0,145.94844794273376,11314,10183,4388500,4388500,all,True,1131,0.01
