status,is_complete,dataset_name,task_type,num_labels,model_name,model_family,model_loader,model_path,scenario_name,base_optimizer,lr,weight_decay,mode,target,alpha,beta,mix_lambda,start_epoch,trainable_scope,run_id,exp_dir,history_path,log_path,dataset_config_path,model_config_path,scenario_config_path,initial_model_path,best_model_path,final_model_path,has_history_json,has_log_txt,has_initial_model_pt,has_best_model_pt,has_final_model_pt,best_model_size_mb,final_model_size_mb,n_epochs_recorded,best_epoch,best_val_macro_f1,best_val_accuracy,best_val_loss,best_val_micro_f1,best_val_weighted_f1,best_val_confidence,best_test_macro_f1_at_best_val,best_test_accuracy_at_best_val,best_test_loss_at_best_val,best_test_micro_f1_at_best_val,best_test_weighted_f1_at_best_val,final_train_loss,final_train_accuracy,final_train_macro_f1,final_val_loss,final_val_accuracy,final_val_macro_f1,final_val_micro_f1,final_val_weighted_f1,final_test_loss,final_test_accuracy,final_test_macro_f1,final_test_micro_f1,final_test_weighted_f1,mean_grad_norm,mean_nonfinite_grad_tensors,total_nonfinite_train_loss_batches,total_nonfinite_val_loss_batches,total_nonfinite_test_loss_batches,mean_fractional_applied_params,mean_epoch_time,total_epoch_time,mean_throughput,log_best_epoch,log_best_val_macro_f1,log_best_val_acc,log_best_val_loss,log_test_macro_f1_at_best_val,log_test_acc_at_best_val,log_test_loss_at_best_val,log_total_run_time_sec,scenario_family
complete,True,imdb,sentiment_classification,2,electra_small_discriminator,electra,auto,/home/tahiti/Malashin_Projects/hf_models/electra_small_discriminator,emb_replace_a090,adamw,2e-05,0.01,replace,embeddings,0.9,0.9,1.0,1.0,all,2,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_replace_a090/run_2,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_replace_a090/run_2/history.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_replace_a090/run_2/log.txt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_replace_a090/run_2/dataset_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_replace_a090/run_2/model_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_replace_a090/run_2/scenario_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_replace_a090/run_2/initial_model.pt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_replace_a090/run_2/best_model.pt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_replace_a090/run_2/final_model.pt,True,True,False,True,False,51.7692346572876,,5,4,0.8723656714704981,0.8723999857902527,0.3752916717529297,0.8723999999994997,0.8723891153439625,0.9501908066749573,0.8662663037432381,0.8662800192832947,0.39120179290771484,0.8662799999995,0.8662663037432381,0.12801228154500324,0.9597333073616028,0.9597330838966871,0.4183505630493164,0.8708000183105469,0.8707801311524657,0.8707999999994996,0.8707621850970801,0.4425319171142578,0.8628000020980835,0.8627655671117755,0.8627999999995,0.8627655671117754,0.8166194782070223,0.0005681818181818182,0.0,0.0,0.0,7.0,233.88410048484803,1169.42050242424,96.32189482384237,4,0.872366,0.8724,0.375292,0.866266,0.86628,0.391202,1169.84,embedding_alpha_sweep_replace
complete,True,imdb,sentiment_classification,2,distilbert_base_uncased,distilbert,auto,/home/tahiti/Malashin_Projects/hf_models/distilbert_base_uncased,emb_replace_a060,adamw,2e-05,0.01,replace,embeddings,0.6,0.9,1.0,1.0,all,4,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/distilbert_base_uncased/emb_replace_a060/run_4,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/distilbert_base_uncased/emb_replace_a060/run_4/history.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/distilbert_base_uncased/emb_replace_a060/run_4/log.txt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/distilbert_base_uncased/emb_replace_a060/run_4/dataset_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/distilbert_base_uncased/emb_replace_a060/run_4/model_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/distilbert_base_uncased/emb_replace_a060/run_4/scenario_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/distilbert_base_uncased/emb_replace_a060/run_4/initial_model.pt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/distilbert_base_uncased/emb_replace_a060/run_4/best_model.pt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/distilbert_base_uncased/emb_replace_a060/run_4/final_model.pt,True,True,False,True,False,255.45517539978027,,5,4,0.8767798116038326,0.876800000667572,0.5732024557113647,0.8767999999994996,0.8768201883951661,0.9830043604850769,0.8660202377370319,0.8660799860954285,0.6252817437934876,0.8660799999994999,0.866020237737032,0.027916716061698064,0.993066668510437,0.9930666205942883,0.7018573887348175,0.8715999722480774,0.8715998151032335,0.8715999999994997,0.8715958706495534,0.7871041917705536,0.8551200032234192,0.8548551108089598,0.8551199999995,0.8548551108089598,0.7399000384859361,0.0017045454545454545,0.0,0.0,0.0,4.0,171.62689251899718,858.134462594986,131.63646000904032,4,0.87678,0.8768,0.573202,0.86602,0.86608,0.625282,859.96,embedding_alpha_sweep_replace
complete,True,imdb,sentiment_classification,2,electra_small_discriminator,electra,auto,/home/tahiti/Malashin_Projects/hf_models/electra_small_discriminator,emb_replace_a060,adamw,2e-05,0.01,replace,embeddings,0.6,0.9,1.0,1.0,all,0,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_replace_a060/run_0,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_replace_a060/run_0/history.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_replace_a060/run_0/log.txt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_replace_a060/run_0/dataset_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_replace_a060/run_0/model_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_replace_a060/run_0/scenario_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_replace_a060/run_0/initial_model.pt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_replace_a060/run_0/best_model.pt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_replace_a060/run_0/final_model.pt,True,True,False,True,False,51.7692346572876,,5,4,0.8659442113424918,0.8659999966621399,0.468400373840332,0.8659999999994996,0.8659573380853172,0.9645257591247559,0.8659891468474501,0.8660399913787842,0.4573980519104004,0.8660399999995,0.8659891468474502,0.12246210153367784,0.9619110822677612,0.9619110839499222,0.6338170265197753,0.8420000076293945,0.8413583006713874,0.8419999999994997,0.8413098705334165,0.5966560456085205,0.8549200296401978,0.8542563489389179,0.8549199999995001,0.8542563489389178,0.8269709185775491,0.0014204545454545455,0.0,0.0,0.0,7.0,319.66913919448854,1598.3456959724426,75.66946462356492,4,0.865944,0.866,0.4684,0.865989,0.86604,0.457398,1598.99,embedding_alpha_sweep_replace
complete,True,imdb,sentiment_classification,2,electra_small_discriminator,electra,auto,/home/tahiti/Malashin_Projects/hf_models/electra_small_discriminator,emb_replace_a060,adamw,2e-05,0.01,replace,embeddings,0.6,0.9,1.0,1.0,all,3,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_replace_a060/run_3,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_replace_a060/run_3/history.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_replace_a060/run_3/log.txt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_replace_a060/run_3/dataset_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_replace_a060/run_3/model_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_replace_a060/run_3/scenario_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_replace_a060/run_3/initial_model.pt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_replace_a060/run_3/best_model.pt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_replace_a060/run_3/final_model.pt,True,True,False,True,False,51.7692346572876,,5,4,0.8747629498705893,0.8748000264167786,0.3551575378417969,0.8747999999994996,0.874818094248502,0.9424999477386474,0.8658780632787336,0.865880012512207,0.3763969024658203,0.8658799999994999,0.8658780632787336,0.12234909278021919,0.9631111025810242,0.9631107540591441,0.4403096939086914,0.8723999857902527,0.8723891990213046,0.8723999999994997,0.872419253917151,0.47254081420898436,0.8641999959945679,0.8641787099579573,0.8641999999994999,0.8641787099579573,0.7989179203764561,0.0008522727272727272,0.0,0.0,0.0,7.0,239.1432273387909,1195.7161366939545,94.12478715079043,4,0.874763,0.8748,0.355158,0.865878,0.86588,0.376397,1196.15,embedding_alpha_sweep_replace
complete,True,imdb,sentiment_classification,2,electra_small_discriminator,electra,auto,/home/tahiti/Malashin_Projects/hf_models/electra_small_discriminator,emb_replace_a060,adamw,2e-05,0.01,replace,embeddings,0.6,0.9,1.0,1.0,all,4,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_replace_a060/run_4,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_replace_a060/run_4/history.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_replace_a060/run_4/log.txt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_replace_a060/run_4/dataset_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_replace_a060/run_4/model_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_replace_a060/run_4/scenario_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_replace_a060/run_4/initial_model.pt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_replace_a060/run_4/best_model.pt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_replace_a060/run_4/final_model.pt,True,True,False,True,False,51.7692346572876,,5,4,0.872656233981416,0.8727999925613403,0.38881837158203125,0.8727999999994996,0.8726596569818467,0.9495520131111145,0.865828666906155,0.865880012512207,0.3974973989868164,0.8658799999994999,0.8658286669061551,0.12555659603542751,0.960622251033783,0.9606218625486207,0.5037751449584961,0.8644000291824341,0.8639034981854432,0.8643999999994997,0.8639100743684106,0.5070626016235351,0.8616799712181091,0.8612944821049942,0.8616799999995,0.861294482104994,0.8165716208821765,0.0005681818181818182,0.0,0.0,0.0,7.0,238.60043468475342,1193.002173423767,94.41761938397332,4,0.872656,0.8728,0.388818,0.865829,0.86588,0.397497,1193.43,embedding_alpha_sweep_replace
complete,True,imdb,sentiment_classification,2,electra_small_discriminator,electra,auto,/home/tahiti/Malashin_Projects/hf_models/electra_small_discriminator,emb_replace_a090,adamw,2e-05,0.01,replace,embeddings,0.9,0.9,1.0,1.0,all,1,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_replace_a090/run_1,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_replace_a090/run_1/history.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_replace_a090/run_1/log.txt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_replace_a090/run_1/dataset_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_replace_a090/run_1/model_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_replace_a090/run_1/scenario_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_replace_a090/run_1/initial_model.pt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_replace_a090/run_1/best_model.pt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_replace_a090/run_1/final_model.pt,True,True,False,True,False,51.7692346572876,,5,2,0.8780496414975383,0.8784000277519226,0.3068184783935547,0.8783999999994996,0.878159455356362,0.912898230266571,0.8656750756424549,0.8658400177955627,0.3328386804199219,0.8658399999995,0.8656750756424549,0.1250018797132704,0.9599999785423279,0.9599994687134309,0.45319066009521486,0.8691999912261963,0.8683827304613403,0.8691999999994996,0.8685569706674457,0.4901433773803711,0.8543599843978882,0.8538103059323969,0.8543599999995,0.853810305932397,0.8049488456438014,0.0008522727272727272,0.0,0.0,0.0,7.0,239.21943578720092,1196.0971789360046,94.17953183881382,2,0.87805,0.8784,0.306818,0.865675,0.86584,0.332839,1196.35,embedding_alpha_sweep_replace
complete,True,imdb,sentiment_classification,2,electra_small_discriminator,electra,auto,/home/tahiti/Malashin_Projects/hf_models/electra_small_discriminator,baseline_adamw,adamw,2e-05,0.01,none,none,,,0.0,,all,4,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/baseline_adamw/run_4,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/baseline_adamw/run_4/history.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/baseline_adamw/run_4/log.txt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/baseline_adamw/run_4/dataset_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/baseline_adamw/run_4/model_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/baseline_adamw/run_4/scenario_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/baseline_adamw/run_4/initial_model.pt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/baseline_adamw/run_4/best_model.pt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/baseline_adamw/run_4/final_model.pt,True,True,False,True,False,51.7688684463501,,5,4,0.8636536584766177,0.8640000224113464,0.3667851837158203,0.8639999999994996,0.8636811458990687,0.9292288384437561,0.8656748471615354,0.8659999966621399,0.34525163146972654,0.8659999999995,0.8656748471615354,0.1860379236009386,0.93022221326828,0.9302210043111918,0.4070471969604492,0.8583999872207642,0.8583387116597123,0.8583999999994997,0.8583269254405225,0.3712395944213867,0.8699600100517273,0.8699149957914442,0.8699599999994999,0.869914995791444,0.9913316406535502,0.0008522727272727272,0.0,0.0,0.0,0.0,220.85871982574463,1104.2935991287231,103.64377320404878,4,0.863654,0.864,0.366785,0.865675,0.866,0.345252,1104.79,baseline
complete,True,imdb,sentiment_classification,2,electra_small_discriminator,electra,auto,/home/tahiti/Malashin_Projects/hf_models/electra_small_discriminator,emb_replace_a050,adamw,2e-05,0.01,replace,embeddings,0.5,0.9,1.0,1.0,all,3,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_replace_a050/run_3,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_replace_a050/run_3/history.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_replace_a050/run_3/log.txt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_replace_a050/run_3/dataset_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_replace_a050/run_3/model_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_replace_a050/run_3/scenario_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_replace_a050/run_3/initial_model.pt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_replace_a050/run_3/best_model.pt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_replace_a050/run_3/final_model.pt,True,True,False,True,False,51.7692346572876,,5,3,0.8699939885215286,0.8700000047683716,0.33591871032714843,0.8699999999994997,0.870007425942875,0.9249439012527466,0.8656483024572394,0.8656799793243408,0.34518482421875,0.8656799999995001,0.8656483024572393,0.12018149219089085,0.9645333290100098,0.9645330811236323,0.4948827003479004,0.8691999912261963,0.8691002858332362,0.8691999999994996,0.8691552008813233,0.524249298248291,0.859279990196228,0.8592747978953887,0.8592799999995,0.8592747978953887,0.760597143680384,0.0005681818181818182,0.0,0.0,0.0,7.0,319.7395104408264,1598.697552204132,74.83688969266298,3,0.869994,0.87,0.335919,0.865648,0.86568,0.345185,1599.21,embedding_alpha_sweep_replace
complete,True,imdb,sentiment_classification,2,electra_small_discriminator,electra,auto,/home/tahiti/Malashin_Projects/hf_models/electra_small_discriminator,emb_plus_bottom1_replace_a070,adamw,2e-05,0.01,replace,embeddings_plus_bottom1,0.7,0.9,1.0,1.0,all,3,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_plus_bottom1_replace_a070/run_3,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_plus_bottom1_replace_a070/run_3/history.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_plus_bottom1_replace_a070/run_3/log.txt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_plus_bottom1_replace_a070/run_3/dataset_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_plus_bottom1_replace_a070/run_3/model_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_plus_bottom1_replace_a070/run_3/scenario_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_plus_bottom1_replace_a070/run_3/initial_model.pt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_plus_bottom1_replace_a070/run_3/best_model.pt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_plus_bottom1_replace_a070/run_3/final_model.pt,True,True,False,True,False,51.7699670791626,,5,2,0.8783868463207976,0.8784000277519226,0.30599622497558593,0.8783999999994996,0.878380775392166,0.9081977430343628,0.8654030890040488,0.8654400110244751,0.3224087213134766,0.8654399999994999,0.8654030890040488,,0.0,0.0,0.0,0.5023999810218811,0.3343982960594151,0.5023999999994998,0.3360034078805003,0.0,0.5,0.33333333333311105,0.49999999999949996,0.3333333333331111,0.4289198932977554,0.0016,1862.0,237.0,2346.0,13.8,145.4948000907898,727.474000453949,45.904512068625465,2,0.878387,0.8784,0.305996,0.865403,0.86544,0.322409,727.7,embedding_plus_bottom1_replace
complete,True,imdb,sentiment_classification,2,distilbert_base_uncased,distilbert,auto,/home/tahiti/Malashin_Projects/hf_models/distilbert_base_uncased,emb_replace_a080,adamw,2e-05,0.01,replace,embeddings,0.8,0.9,1.0,1.0,all,3,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/distilbert_base_uncased/emb_replace_a080/run_3,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/distilbert_base_uncased/emb_replace_a080/run_3/history.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/distilbert_base_uncased/emb_replace_a080/run_3/log.txt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/distilbert_base_uncased/emb_replace_a080/run_3/dataset_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/distilbert_base_uncased/emb_replace_a080/run_3/model_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/distilbert_base_uncased/emb_replace_a080/run_3/scenario_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/distilbert_base_uncased/emb_replace_a080/run_3/initial_model.pt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/distilbert_base_uncased/emb_replace_a080/run_3/best_model.pt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/distilbert_base_uncased/emb_replace_a080/run_3/final_model.pt,True,True,False,True,False,255.45517539978027,,5,5,0.8750451759743392,0.8751999735832214,0.7691657484531402,0.8751999999994996,0.8752351872779447,0.9907038986206055,0.8652323677275497,0.8652799725532532,0.8198897581100464,0.8652799999995,0.8652323677275499,0.02612018927468194,0.9936888813972473,0.9936887211361549,0.7691657484531402,0.8751999735832214,0.8750451759743392,0.8751999999994996,0.8752351872779447,0.8198897581100464,0.8652799725532532,0.8652323677275497,0.8652799999995,0.8652323677275499,0.7314305923057295,0.0008522727272727272,0.0,0.0,0.0,4.0,243.91254529953002,1219.5627264976501,94.38666310235708,5,0.875045,0.8752,0.769166,0.865232,0.86528,0.81989,1222.1,embedding_alpha_sweep_replace
complete,True,imdb,sentiment_classification,2,electra_small_discriminator,electra,auto,/home/tahiti/Malashin_Projects/hf_models/electra_small_discriminator,bottom2_replace_a070,adamw,2e-05,0.01,replace,bottom2,0.7,0.9,1.0,1.0,all,4,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/bottom2_replace_a070/run_4,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/bottom2_replace_a070/run_4/history.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/bottom2_replace_a070/run_4/log.txt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/bottom2_replace_a070/run_4/dataset_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/bottom2_replace_a070/run_4/model_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/bottom2_replace_a070/run_4/scenario_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/bottom2_replace_a070/run_4/initial_model.pt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/bottom2_replace_a070/run_4/best_model.pt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/bottom2_replace_a070/run_4/final_model.pt,True,True,False,True,False,51.77002811431885,,5,4,0.870246454844305,0.8704000115394592,0.3328658432006836,0.8703999999994997,0.8702607381145557,0.9157340688705444,0.8651607824988324,0.8654000163078308,0.3349652342224121,0.8653999999994998,0.8651607824988324,0.1811464178297255,0.9344888925552368,0.934488787434975,0.39080543365478515,0.8676000237464905,0.8675796390447991,0.8675999999994997,0.8675743846048765,0.3854229232788086,0.8723999857902527,0.8723695737227102,0.8723999999994999,0.8723695737227102,0.9239770170354735,0.0005681818181818182,0.0,0.0,0.0,32.0,184.92212600708007,924.6106300354004,129.15457598989093,4,0.870246,0.8704,0.332866,0.865161,0.8654,0.334965,925.05,bottom2_layer_replace
complete,True,imdb,sentiment_classification,2,electra_small_discriminator,electra,auto,/home/tahiti/Malashin_Projects/hf_models/electra_small_discriminator,emb_replace_a070,adamw,2e-05,0.01,replace,embeddings,0.7,0.9,1.0,1.0,all,1,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_replace_a070/run_1,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_replace_a070/run_1/history.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_replace_a070/run_1/log.txt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_replace_a070/run_1/dataset_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_replace_a070/run_1/model_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_replace_a070/run_1/scenario_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_replace_a070/run_1/initial_model.pt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_replace_a070/run_1/best_model.pt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/imdb/electra_small_discriminator/emb_replace_a070/run_1/final_model.pt,True,True,False,True,False,51.7692346572876,,5,5,0.8587809975705338,0.8587999939918518,0.4946537643432617,0.8587999999994996,0.858718092978092,0.9674265775680542,0.8651573336781075,0.8652399778366089,0.4655277362060547,0.8652399999995,0.8651573336781075,0.12360463027954102,0.9607999920845032,0.9607994273033306,0.4946537643432617,0.8587999939918518,0.8587809975705338,0.8587999999994996,0.858718092978092,0.4655277362060547,0.8652399778366089,0.8651573336781075,0.8652399999995,0.8651573336781075,0.8099913924187099,0.0005681818181818182,0.0,0.0,0.0,7.0,237.86493620872497,1189.3246810436249,94.60533285365246,5,0.858781,0.8588,0.494654,0.865157,0.86524,0.465528,1189.96,embedding_alpha_sweep_replace
